Stage Name,Full Name,Korean Name,K Stage Name,Date of Birth,Group,Debut,Company,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Gender
Woohee,Bae Woohee,배우희,우희,21/11/1991,Dal Shabet,3/01/2011,Happy Face,South Korea,,,,Busan,UNI.T,,F
Woohyun,Nam Woohyun,남우현,우현,8/02/1991,Infinite,9/06/2010,Woollim,South Korea,,176,52,Seoul,Toheart,,M
Woojin,Kim Woojin,김우진,우진,8/04/1997,,,,South Korea,,,,Daejeon,,Stray Kids,M
Woojin,Park Woojin,박우진,우진,2/11/1999,AB6IX,22/05/2019,Brand New,South Korea,,,,Busan,,Wanna One,M
Woojin,Lee Woojin,이우진,우진,7/04/2003,Ghost9,23/09/2020,Maroo,South Korea,,178,65,,TEEN TEEN,,M
Woojin,Lee Woojin,이우진,우진,22/11/1996,MY.st,26/03/2020,MYStar,South Korea,,,,,,,M
Woojin,Lee Woojin,이우진,우진,3/04/2003,TheEastLight,15/11/2018,Stardium,South Korea,,,,,,,M
Woojoo,Kim Sangyoon,김상윤,우주,18/09/1996,14U,17/04/2017,BG,South Korea,,,,,,,M
Woojoo,Kim Woojoo,김우주,우주,12/08/1996,Wassup,7/08/2013,Mafia,South Korea,,,,,,,F
Wooju,Cho Wooju,조우주,우주,21/01/2004,BLITZERS,12/05/2021,Wuzo,South Korea,,,,,,,M
Woolim,Hwang Woolim,황우림,우림,29/08/1996,Playback,25/06/2015,Coridel,South Korea,,,,,,,F
Woonggi,Cha Woonggi,차웅기,웅기,23/04/2002,TOO,1/04/2020,n.CH,South Korea,,,,,,,M
Woono,Song Wonho,홍원호,우노,5/04/2003,YOUNITE,20/04/2022,Brand New,South Korea,,,,,,,M
Woori,Go Woori,고우리,우리,22/02/1988,Rainbow,12/11/2009,DSP,South Korea,,165,44,Jeonju,Rainbow Blaxx,,F
Wooseok,Jeong Wooseok,정우석,우석,31/01/1998,PENTAGON,10/10/2016,Cube,South Korea,,,,,,,M
Wooshin,Kim Wooseok,김우석,우신,27/10/1996,UP10TION,10/09/2015,TOP Media,South Korea,,,,Daejeon,,X1,M
Woosu,Kim Minseok,김민석,우수,23/11/1999,IZ,31/08/2017,Music K,South Korea,,,,,,,M
Woosung,Choi Sunghyuk,최성혁,우성,24/09/1994,SNUPER,16/11/2015,Widmay,South Korea,,,,Seoul,,,M
Wooyeon,Park Jinkyung,박진경,우연,11/02/2003,woo!ah!,15/05/2020,NV,South Korea,,,,,,,F
Wooyeop,Jo Wooyeop,조우엽,우엽,27/09/2000,TRCNG,10/10/2017,TS,South Korea,,179,,,,,M
Wooyoung,Jang Wooyoung,장우영,우영,30/04/1989,2PM,4/07/2008,JYP,South Korea,,178,65,Busan,,,M
Wooyoung,Hwang Wooyoung,황우영,우영,29/06/2003,AIMERS,17/11/2022,Hyper Rhythm,South Korea,,,,,,,M
Wooyoung,Jung Wooyoung,정우영,우영,26/11/1999,ATEEZ,24/10/2018,KQ,South Korea,,172,,,,,M
Woozi,Lee Jihoon,이지훈,우지,22/11/1996,Seventeen,26/05/2015,Pledis,South Korea,,165,54,Busan,,,M
Wow,Kim Seyoon,김세윤,와우,28/02/1993,A.C.E,23/05/2017,Beat,South Korea,,,,Gyeonggi,,,M
Wyatt,Shim Jaeyoung,심재영,와이엇,23/01/1995,ONF,2/08/2017,WM,South Korea,,,,Seoul,,,M
Xeheun,Lee Seheun,이세흔,세흔,11/07/1999,Girlkind,16/01/2018,Nextlevel,South Korea,,,162,,,,F
XEN,Lee Jinwoo,이진우,젠,20/02/1998,OMEGA X,17/10/2016,JT Corea,South Korea,,,,,,1TEAM,M
Xero,Shin Jiho,신지호,제로,3/02/1994,Topp Dogg,1/04/2020,n.CH,South Korea,,,,Gwangji,,,M
Xia Junsu,Kim Junsu,김준수,시아 준수,15/12/1986,JYJ,8/09/2010,C-JeS,South Korea,,,,,,TVXQ,M
Xiao,Lee Dongyeol,이동열,샤오,13/12/1998,UP10TION,10/09/2015,TOP Media,South Korea,,,,Busan,,,M
XiaoTing,Shen Xiao Ting,션샤오팅,샤오팅,12/11/1999,Kep1er,1/03/2022,WakeOne,China,,168,,,,,F
Xin,Wang Xinwi,왕씬위,씬,10/11/1996,VARSITY,5/01/2017,GKC,China,,185,,,,,M
Xion,Son Dongju,손동주,시온,10/01/2000,Oneus,9/01/2019,RBW,South Korea,,,,,,,M
Xiumin,Kim Minseok,김민석,시우민,26/03/1990,EXO,8/04/2012,SM,South Korea,,173,65,Guri,EXO-CBX,,M
Xiweol,Kang Minseok,강민석,시월,21/10/1996,VARSITY,5/01/2017,GKC,South Korea,,174,,,,,M
Xiyeon,Park Junghyun,박정현,시연,14/11/2000,Pristin,21/03/2017,Pledis,South Korea,,164,51,,,,F
Xuanyi,Wu Xuanyi,우쉬안이,선의,26/01/1995,,,,China,,166,,Hainan,,WJSN,F
Y,Choi Sungyoon,최성윤,와이,31/07/1995,Golden Child,28/08/2017,Woollim,South Korea,,,,,,,M
Yan An,Yan An,옌안,옌안,25/10/1996,PENTAGON,10/10/2016,Cube,China,,,,Shanghai,,,M
Yano,Seo Sangwon,서상원,야노,27/09/1995,Topp Dogg,1/04/2020,n.CH,South Korea,,,,Seoul,,,M
Yeah,Kim Haeun,김하은,예아,9/10/1999,,,,South Korea,,,,Gongju,,Good Day| Cignature,F
Yebin,Baek Yebin,백예빈,예빈,13/07/1997,DIA,14/07/2015,MBK,South Korea,,164,43,Chuncheon,UNI.T,,F
Yebin,Kim Yebin,김예빈,예빈,1/11/2004,HOT ISSUE,17/05/2017,FNC,South Korea,,,,,,,F
Yechan,Shin Yechan,신예찬,예찬,14/05/2001,OMEGA X,17/10/2016,JT Corea,South Korea,,183,64,Seoul,,1the9,M
Yechan,Kim Yechan,김예찬,예찬,26/11/1995,Pink Fantasy,28/10/2018,My Doll,South Korea,,159,45,,,,F
Yechan,Jeong Yechan,정예찬,예찬,27/10/2005,TRENDZ,5/01/2022,Interpark,South Korea,,,,Seoul,,,M
Yechan,Lee Yechan,이예찬,예찬,21/10/2005,xikers,30/03/2023,KQ,South Korea,,,,Yesan,,,M
Yedam,Bang Yedam,방예담,예담,7/05/2002,Treasure,7/08/2020,YG,South Korea,,,,,,,M
YeeEun,Jang Yeeun,장예은,예은,10/08/1998,CLC,19/03/2015,Cube,South Korea,,166,,Dongducheon,,,F
Yeeun,Hwang Yeeun,황예은,예은,12/01/1997,Blady,16/05/2011,Star Planet,South Korea,,,,Gimhae,,,F
Yeham,Gu Yeham,구예함,예함,7/10/2005,CSR,27/07/2022,A2Z,South Korea,,,,Pyeongtaek,,,F
Yehana,Kim Yewon,김예원,예하나,22/02/1999,Pristin,21/03/2017,Pledis,South Korea,,,,Ilsan,,,F
Yehyeon,Kim Yehyeon,김예현,예현,12/09/1999,GIDONGDAE,3/04/2013,Simtong,South Korea,,176,63,,,,M
Yein,Jeong Yein,정예인,예인,4/06/1998,Lovelyz,17/11/2014,Woollim,South Korea,,166,,Incheon,,,F
Yein,Ahn Yein,안예인,예인,4/05/1995,MELODYDAY,25/09/2019,KD,South Korea,,168,,,,,F
Yeji,Hwang Yeji,황예지,예지,26/05/2000,ITZY,12/02/2019,JYP,South Korea,,,,Seoul,,,F
Yeju,Kim Yeju,김예주,예주,1/02/2004,ICHILLIN',8/09/2021,KM,South Korea,,,,,,,F
Yejun,Oh Yejun,오예준,예준,23/08/2002,E'LAST,9/06/2020,E Entertainment,South Korea,,178,58,,,,M
Yel,Han Shinyoung,한신영,옐,25/12/2004,H1-KEY,5/01/2022,GLG,South Korea,,172,,,,,F
Yellow,Kim Eunbi,김은비,노랑,5/05/1993,Pungdeng-E,11/12/2013,DOMA,South Korea,,156,,Seoul,,,F
Yena,Yang Yena,양예나,예나,22/05/2000,APRIL,24/08/2015,DSP,South Korea,,,,Daegu,,,F
Yena,Jeong Yena,정예나,예나,10/04/2000,G-reyish,1/06/2017,Elijah,South Korea,,,,,,,F
Yena,Choi Yena,최예나,예나,29/09/1999,IZ*ONE,29/10/2018,Off The Record,South Korea,,,,Seoul,,,F
Yenny,Park Yeeun,박예은,예은,26/05/1989,Wonder Girls,13/02/2007,JYP,South Korea,,165,,Goyang,,,F
Yeo One,Yeon Changgu,여창구,여원,27/03/1996,PENTAGON,10/10/2016,Cube,South Korea,,,,,,,M
Yeoeun,Jung Jieun,정지은,여은,25/01/1990,MELODYDAY,25/09/2019,KD,South Korea,,169,,,,,F
Yeojin,Im Yeojin,임여진,여진,11/11/2002,LOONA,20/08/2018,Blockberry,South Korea,,,,Guro,Loona 1/3,,F
Yeonha,Ahn Yeonji,안연지,연하,19/05/2000,P.O.P,26/07/2017,DWM,South Korea,,,,Yeondong,,,F
Yeonhee,Kim Yeonhee,김연희,연희,6/12/2000,Rocket Punch,7/08/2019,Woollim,South Korea,,161,,,,,F
Yeonho,Ju Yeonho,주연호,연호,31/05/2000,Verivery,1/09/2019,Jellyfish,South Korea,,,,,,,M
Yeonjae,Choi Yeonjae,최연재,연재,6/12/2000,mimiirose,16/09/2022,YES IM,South Korea,,171,,,,,F
Yeonje,Yang Yeonje,양연제,혜성,15/10/1999,ALICE,1/07/2017,IOK Company,South Korea,,,,,,,F
Yeonji,Kwak Yeonji,곽연지,연지,8/01/2008,tripleS,13/02/2023,MODHAUS,South Korea,,162,,Gwangju,,,F
Yeonjoo,Song Yeonjoo,정연주,연주,26/06/1997,P.O.P,26/07/2017,DWM,South Korea,,,,Ansan,,,F
Yeonjun,Choi Yeonjun,최연준,연준,13/09/1999,TXT,4/03/2019,Big Hit,South Korea,,183,63,,,,M
Yeonjung,Yu Yeonjung,유연정,연정,3/08/1999,WJSN,25/02/2016,Starship,South Korea,,167,52,Gwangmyeong,,I.O.I,F
Yeonkyu,Kim Yeonkyu,김연규,연규,3/05/2004,ATBO,27/07/2022,IST,South Korea,,171,,Seoul,,,M
Yeonseo,Ryu Yeonseo,류연서,연서,26/09/2004,"We;Na",5/09/2022,Shine E&M,South Korea,,158,45,,,,F
Yeontae,Jeong Yeontae,정연태,연태,6/07/1992,IN2IT,27/01/2016,Star Empire,South Korea,,178,58,,,,M
Yeonwoo,Lee Dabin,이다빈,연우,1/08/1996,,,,South Korea,,170,49,Seoul,,MOMOLAND,F
Yeoreum,Ahn Chaeyeon,안채연,여름,4/06/1996,Hello Venus,9/05/2012,Fantagio,South Korea,,167,48,,,,F
Yeoreum,Lee Jinsook,이진숙,여름,10/01/1999,WJSN,25/02/2016,Starship,South Korea,,161,,Seoul,WJSN Chocome,,F
Yeori,Choi Yeori,최여리,여리,8/09/1999,ARIAZ,23/10/2019,Rising Star,South Korea,,,,,,,F
Yeori,Kim Soyeon,김소연,여리,30/05/1994,Gate9,26/01/1999,JYP| SidusHQ,South Korea,,164,,Seoul,,,F
Yeosang,Kang Yeosang,강여상,여상,15/06/1999,ATEEZ,24/10/2018,KQ,South Korea,,173,,Incheon,,,M
Yeoun,Lee Kyeongbin,이경빈,여운,3/09/1997,ARGON,11/03/2019,MSH,South Korea,,,,,,,M
Yeowool,Ha Yeowool,하여울,여울,11/04/1998,Purplebeck,24/06/2019,Majesty,South Korea,,163,46,,,,F
Yeram,Yang Yeram,양예람,예람,31/03/2000,Astin,16/11/2022,AB Creative,South Korea,,,,,,,M
Yeri,Kim Yerim,김예림,예리,5/03/1999,Red Velvet,1/08/2014,SM,South Korea,,158,,Seoul,,,F
Yerim,Jeong Yerim,정예림,예림,10/03/1997,Purplebeck,24/06/2019,Majesty,South Korea,,165,44,,,,F
Yerin,Baek Yerin,백예린,백예린,26/06/1997,15&,5/10/2012,JYP,South Korea,,165,,Daejeon,,,F
Yerin,Jung Yerin,정예린,예린,19/08/1996,Gfriend,15/01/2015,Source,South Korea,,167,,Incheon,,,F
Yeryung,,,예령,22/06/2002,Lusty,26/06/2019,babaplay,South Korea,,169,49,Busan,,,F
Yeseo,Kang Yeseo,강예서,예서,22/08/2005,Kep1er,1/03/2022,WakeOne,South Korea,,157,,,,Busters,F
Yeseul,Kim Yeseul,김예슬,예슬,24/03/2004,Hi-L,11/08/2021,Kpop Live,South Korea,,,,,,,F
Yeso,Lee Yeso,이예소,예소,13/11/2001,G-reyish,1/06/2017,Elijah,South Korea,,,,,,,F
Yesung,Kim Jongwoon,김종운,예성,24/08/1984,Super Junior,6/11/2005,SM,South Korea,,178,64,Seoul,,,M
Yeum,Jung Myeongwoo,정명우,예음,19/11/2001,PRIMROSE,13/03/2023,AO,South Korea,,,,,,,F
Yewang,Seo Yewang,서예왕,예왕,12/03/2005,EPEX,8/06/2021,C9,South Korea,,180,64,,,,M
Yewon,Park Yewon,박예원,예원,11/01/2004,HOT ISSUE,17/05/2017,FNC,South Korea,,,,,,,F
Yewon,Han Yewon,한예원,예원,7/02/2003,mimiirose,16/09/2022,YES IM,South Korea,,170,,Seoul,,,F
Yezi,Lee Yeji,이예지,예지,26/08/1994,Fiestar,31/08/2012,LOEN,South Korea,,161,,Gangneung,,,F
Yibo,Wang Yibo,왕이보,이보,5/08/1997,UNIQ,20/10/2014,Yuehua,China,,182,65,,,,M
Yijeong,Jang Yijeong,장이정,이정,10/09/1993,HISTORY,26/04/2013,LOEN,South Korea,,173,58,Jinju,,,M
Yiren,Wang Yiren,왕이런,이런,29/12/2000,Everglow,18/03/2019,Yuehua,China,,,,,,,F
Yixuan,Zhou Yixuan,조이쉔,이쉔,11/12/1990,UNIQ,20/10/2014,Yuehua,China,,183,65,,,,M
Yiyeon,Jung Dasol,정다솔,이연,28/05/1995,BVNDIT,10/04/2019,MNH,South Korea,,,,,,,F
Yoel,Kim Yoel,킴요엘,요엘,25/01/2001,AIMERS,17/11/2022,Hyper Rhythm,South Korea,,,,Seoul,,,M
Yohan,Kim Yohan,김요한,요한,22/09/1999,WEi,5/10/2020,OUI,South Korea,,181,66,,,X1,M
Yonggeun,Jo Yonggeun,조용근,용근,23/01/1995,D1CE,1/08/2019,Happyface,South Korea,,174,54,,,,M
Yongguk,Bang Yongguk,방용국,용국,31/03/1990,B.A.P,27/01/2012,TS,South Korea,,182,60,Incheon,,,M
Yongha,Yoo Yongha,유용하,용하,11/01/1999,WEi,5/10/2020,OUI,South Korea,,177,64,,,1the9,M
Yonghee,Kim Yonghee,김용희,용희,17/02/2000,CIX,23/07/2019,C9,South Korea,,177,59,,,,M
Yonghoon,Jin Yonghoon,진용훈,용훈,17/08/1994,Onewe,9/01/2019,RBW,South Korea,,,,,,MAS,M
Yonghwa,Jung Yonghwa,정용화,용화,22/06/1989,CNBLUE,14/01/2010,FNC,South Korea,,,,Seoul,,,M
Yongseok,Choi Yongseok,최용석,용석,23/05/1996,CHECKMATE,19/06/2012,Yedang,South Korea,,,,,,,M
Yongseok,Kim Yongseok,김용석,용석,8/01/1993,CROSS GENE,8/07/2012,Amuse,South Korea,,176,64,Seoul,,,M
Yongseung,Kim Yongseung,김용승,용승,17/06/2000,Verivery,1/09/2019,Jellyfish,South Korea,,,,,,,M
Yooa,Yoo Siah,유시아,유아,17/09/1995,Oh My Girl,21/04/2015,WM,South Korea,,160,50,Seoul,,,F
Yoochun,Park Yoochun,박유천,유천,4/07/1986,JYJ,8/09/2010,C-JeS,South Korea,,,,Seoul,,TVXQ,M
Yoohyeon,Kim Yoohyeon,김유현,유현,7/01/1997,Dreamcatcher,13/01/2017,Happy Face,South Korea,,171,,Incheon,,Minx,F
Yoojin,Jang Yoojin,정유진,유진,14/09/1992,,,,South Korea,,,,,,Brave Girls,F
Yoojin,Ahn Yoojin,안유진,유진,29/02/2000,ARTBEAT,16/11/2022,AB Creative,South Korea,,,,,,,F
Yoojun,Jung Gun,정건,유준,27/12/2000,BAE173,19/11/2020,PocketDol,South Korea,,,,,,,M
Yoojun,Jun Yoojun,정유준,유준,26/07/1995,D1CE,1/08/2019,Happyface,South Korea,,,,,,,M
Yoojung,Lee Taeyeop,이태엽,유정,19/05/1997,OnlyOneOf,28/05/2019,RSVP,South Korea,,,,,,,M
Yoojung,Choi Yoojung,최유정,유정,12/11/1999,Weki Meki,8/08/2017,Fantagio,South Korea,,,,Guri,I.O.I| WJMK,,F
Yookyung,Seo Yookyung,서유경,유경,15/03/1993,,,,South Korea,,167,48,,,AOA BLACK,F
Yoomin,Na Yoomin,나유민,유민,29/08/1993,MELODYDAY,25/09/2019,KD,South Korea,,165,,,,,F
Yoon,Heo Yoon,허윤,윤,23/09/1994,4TEN,26/08/2014,Jungle,South Korea,,,,,,,F
Yoon,Ji Hayoon,지하윤,윤,8/07/1997,Gate9,26/01/1999,JYP| SidusHQ,South Korea,,162,,Busan,,,F
Yoon,Shim Jayoon,심자윤,윤,14/04/2004,STAYC,12/11/2020,Hi-Up,South Korea,,171,49,Gwangju,,,F
Yoon,Kang Seungyoon,강승윤,승윤,21/01/1994,WINNER,12/08/2014,YG,South Korea,,,,Busan,,,M
Yoona,Ogura Yuuna,오구라 유우나,유우나,13/10/2000,bugAboo,25/10/2021,A team,Japan,,,,Sapporo,,,F
Yoona,Im Yoona,임윤아 ,윤아,30/05/1990,SNSD,4/08/2021,Good Luck,South Korea,,166,47,Seoul,,,F
Yoonbin,Ha Yoonbin,하윤빈,윤빈,11/12/2000,,,,South Korea,,,,,,,M
Yoonhye,Jung Yoonhye,정윤혜,윤혜,4/10/2001,FANATICS,6/08/2019,FENT,South Korea,,173,,,FANATICS FLAVOR,,F
Yoonhye,Jung Yoonhye,정윤혜,윤혜,14/04/1990,Rainbow,12/11/2009,DSP,South Korea,,166,47,Daejeon,,,F
Yoonji,,,윤지,21/07/1998,Lusty,26/06/2019,babaplay,South Korea,,163,45,,,,F
Yoonjo,Shin Yoonjo,신윤조,윤조,14/12/1992,UNI.T,18/05/2018,Unit Culture,South Korea,,,,Seoul,,Hello Venus,F
Yoonsan,Yoon Sanghyuk,윤상혁,윤산,22/08/1994,HOTSHOT,29/10/2014,Star Crew,South Korea,,,,,,,M
Yoonsung,Cho Yoonsung,조윤성,윤성,13/11/2003,8TURN,30/01/2023,MNH,South Korea,,177,62,Seoul,,,M
Yoonwoo,Lee Choonghyun,이충현,윤우,28/08/2000,TRENDZ,5/01/2022,Interpark,South Korea,,,,,,,M
Yoosung,Jeong Yoosung,정유성,유성,8/10/1992,,,,South Korea,,175,52,,,Bigflo,M
Yooyeon,Kim Yooyeon,김유연,유연,9/02/2001,tripleS,13/02/2023,MODHAUS,South Korea,,164,46,Seoul,,,F
Yooyoung,Lee Yooyoung,이유영,유영,23/01/1995,Hello Venus,9/05/2012,Fantagio,South Korea,,170,49,Suwon,,,F
Yoseob,Yang Yoseob,양요섭,요섭,5/01/1990,Highlight,14/10/2009,Around Us,South Korea,,171,56,Seoul,,Beast,M
Yoshi,Kanemoto Yoshinori,카네모토 요시노리,요시,15/05/2000,Treasure,7/08/2020,YG,Japan,,179,59,Kobe,,,M
You,Kim Taeyou,김태유,유,17/11/1999,ABLUE,23/10/2022,J-Star,South Korea,,178,70,,,BECZ,M
Youi,Kim Jihyeo,유아이,유아이,24/04/2000,Dreamnote,7/11/2018,iME,South Korea,,163,45,,,,F
Young K,Kang Young-hyun,강영현,영케이,19/12/1993,DAY6,7/09/2015,JYP,South Korea,Canada,,,,,,M
Youngbin,Lee Youngbin,이영빈,영빈,23/11/2001,BLANK2Y,24/05/2022,Keystone,South Korea,,,,,,,M
Youngbin,Jeong Youngbin,정영빈,영빈,5/10/1998,Luminous,9/09/2021,Barunson,South Korea,,172,55,Seongju,,,M
Youngbin,Kim Youngbin,김영빈,영빈,23/11/1993,SF9,5/10/2016,FNC,South Korea,,,,,,,M
Youngeun,Seo Youngeun,서영은,영은,27/12/2004,Kep1er,1/03/2022,WakeOne,South Korea,,159,,,,,F
Youngheun,Go Youngheun,고영흔,영흔,20/11/1994,Blackswan,16/10/2020,DR,South Korea,,,,,,,F
Youngho,Noh Youngho,노영호,영호,24/03/1993,SIGNAL,28/08/2019,J-Star,South Korea,,,,,,,M
Younghoon,Kim Younghoon,김영훈,영훈,8/08/1997,The Boyz,31/12/2017,Cre.Ker,South Korea,,182,63,,,,M
Youngjae,Yoo Youngjae,유영재,영재,24/01/1994,B.A.P,27/01/2012,TS,South Korea,,178,65,Seoul,,,M
Youngjae,Choi Youngjae,최영재,영재,17/09/1996,GOT7,16/01/2014,JYP,South Korea,,175,59,Mokpo,,,M
Youngji,Hur Youngji,허영지,영지,30/08/1994,KARA,29/03/2007,DSP,South Korea,,,,Goyang,,,F
Youngmin,Lim Youngmin,임영민,영민,25/12/1995,,,,South Korea,,,,Busan,MXM,AB6IX,M
Youngmin,Jo Youngmin,조영민,영민,24/04/1995,Boyfriend,26/05/2011,Starship,South Korea,,180,,Anyang,,,M
Youngseo,Ryu Youngseo,류영서,영서,13/06/2002,BAE173,19/11/2020,PocketDol,South Korea,,,,,,,M
Youngwoong,Cho Youngwoon,조영웅,영웅,1/05/1999,14U,17/04/2017,BG,South Korea,,,,,,,M
Yua,Mikami Yua,미카미 유아,유아,16/08/1993,Honey Popcorn,21/03/2018,Kyun Create,Japan,,,,,,,F
Yubeen,Jin Yubeen,진유빈,유빈,5/09/2006,TRACER,3/04/2022,Gleamedia,South Korea,,,,,,,F
Yubin,Cho Yubin,조유빈,유빈,9/10/1999,,,,South Korea,,156,40,,,Pink Fantasy,F
Yubin,Oh Yubin,오유빈,유빈,26/11/1998,ARTBEAT,16/11/2022,AB Creative,South Korea,,162,47,,,,F
Yubin,Kim Yubin,김유빈,유빈,27/02/2002,Bling Bling,17/11/2020,Major9,South Korea,,166,47,,,,F
Yubin,Jang Yubin,장유빈,유빈,10/06/2004,Mirae,17/03/2021,DSP,South Korea,,,,,,,M
Yubin,Bae Yubin,배유빈,유빈,9/09/1997,Oh My Girl,21/04/2015,WM,South Korea,,161,49,Chuncheon,,,F
Yubin,Gong Yubin,공유빈,유빈,3/02/2005,tripleS,13/02/2023,MODHAUS,South Korea,,163,,Yongin,,,F
Yubin,Kim Yubin,김유빈,유빈,4/10/1988,Wonder Girls,13/02/2007,JYP,South Korea,,163,,Gwangju,,,F
Yue,Nancy Yang,낸시 양,유에,3/07/2004,Lapillus,22/06/2022,MLD,USA,China,163,48,,,,F
Yuem,Park Subin,박수빈,유음,25/12/1996,H.U.B,9/02/2017,New Planet,South Korea,,,,,,,F
Yugyeom,Kim Yugyeom,김유겸,유겸,17/11/1997,GOT7,16/01/2014,JYP,South Korea,,180,64,Namyangju,,,M
Yuha,Kang Kyungwon,강경원,유하,5/11/1997,Hinapia,3/11/2019,Alseulbit,South Korea,,170,50,,,Pristin,F
Yujeong,Kim Yujeong,김유정,유정,14/02/1992,,,,South Korea,,161,42,Seoul,,LABOUM,F
Yujeong,Nam Yujeong,남유정,유정,2/05/1991,Brave Girls,8/04/2011,Brave,South Korea,,,,Seoul,,,F
Yujeong,Lee Yujeong,이유정,유정,14/06/2004,LIGHTSUM,10/06/2021,Cube,South Korea,,160,41,,,,F
Yuji,Son Yuji,손유지,유지,25/11/1998,3YE,21/05/2019,GH,South Korea,,160,45,,,Apple.B,F
Yujin,Ahn Yujin,안유진,유진,1/09/2003,IVE,1/12/2021,Starship,South Korea,,,,Cheongju,,IZ*ONE,F
Yujin,Choi Yujin,최유진,유진,12/08/1996,Kep1er,1/03/2022,WakeOne,South Korea,,164,,Jeonju,,CLC,F
Yujin,Seo Yoojin,소유진,유진,18/06/1994,Playback,25/06/2015,Coridel,South Korea,,,,,,,F
Yujin,Jeong Yujin,정유진,유진,23/10/1989,S#aFLA,14/07/2021,Winnerzone,South Korea,,,,,,D-Unit,F
Yuju,Choi Yuju,최유주,유주,5/03/1997,Cherry Bullet,21/01/2019,FNC,South Korea,,,,,,,F
Yuju,Choi Yuna,최유나,유주,4/10/1997,Gfriend,15/01/2015,Source,South Korea,,169,,Goyang,,,F
Yujun,Jung Yujun,정유준,유준,5/10/2005,xikers,30/03/2023,KQ,South Korea,,,,Incheon,,,M
Yuki,Mori Koyuki,모리 코유키,유키,6/11/2002,Purple Kiss,15/03/2021,RBW,Japan,,,,,,,F
Yuki,Lim Jiyeon,임지연,유키,30/01/2002,Saturday,18/07/2018,SD,South Korea,,161,44,,,,F
Yuku,Amanumu Yuku,아마누마 유쿠,유쿠,12/05/2002,DKB,3/02/2020,Brave,Japan,,176,55,,,,M
Yukyung,Lee Yukyung,이유경,유경,5/11/1999,ALICE,1/07/2017,IOK Company,South Korea,,,,,,,F
Yulhee,Kim Yulhee,김율희,율희,27/11/1997,,,,South Korea,,166,52,Bucheon,,LABOUM,F
Yuna,Seo Yuna,서유나,유나,30/12/1992,AoA,30/07/2012,FNC,South Korea,,163,45,Busan,AOA BLACK,,F
Yuna,Lee Yuna,이유나,유나,6/04/1993,Brave Girls,8/04/2011,Brave,South Korea,,,,Seoul,,,F
Yuna,Iimura Yuna,이이무라 유나,유나,23/04/2005,CSR,27/07/2022,A2Z,Japan,,,,Ibaraki,,,F
Yuna,Shin Yuna,신유나,유나,9/12/2003,ITZY,12/02/2019,JYP,South Korea,,,,Suwon,,,F
Yungyu,Lee Yungyu,이윤규,윤규,7/11/2005,8TURN,30/01/2023,MNH,South Korea,,175,62,,,,M
Yunho,Jeong Yunho,정윤호,윤호,23/03/1999,ATEEZ,24/10/2018,KQ,South Korea,,184,,Gwangju,,,M
Yunji,Kim Yunji,김윤지,윤지,26/08/1996,ARIAZ,23/10/2019,Rising Star,South Korea,,,,,,,F
Yunji,Lee Yunji,이윤지,윤지,4/04/1992,Playback,25/06/2015,Coridel,South Korea,,,,,,,F
Yunjin,Huh Yunjin,허윤진,윤진,8/10/2001,LE SSERAFIM,2/05/2022,Source,South Korea,,171,53,,,,F
Yunju,Seo Yunju,서윤주,윤주,26/12/2005,mimiirose,16/09/2022,YES IM,South Korea,,162,,Pohang,,,F
Yunkyung,Seo Yunkyung,서윤경,윤경,1/11/2001,Rocket Punch,7/08/2019,Woollim,South Korea,,161,,,,,F
Yunmin,Yun Min,윤민,윤민,26/02/2001,Newkidd,25/04/2019,J-FLO,South Korea,,,,,,,M
Yunseong,Hwang Yunseong,황윤성,윤성,30/10/2000,DRIPPIN,26/10/2020,Woollim,South Korea,Seoul,181,60,,,,M
Yunseul,Hwang Nayoon,황나윤,윤슬,30/03/1999,IRRIS,6/07/2022,Mellow,South Korea,,,,Seoul,,Good Day| RedSquare,F
Yunsung,Hwang Yunsung,황윤성,윤성,19/03/1996,Romeo,4/11/2015,CT,South Korea,,,,,,,M
Yuqi,Song Yuqi,송우기,우기,23/09/1999,(G)I-DLE,2/05/2018,Cube,China,,162,48,Beijing,,,F
Yura,Kim Ahyoung,김아영,유라,6/11/1992,Girl's Day,9/07/2010,DreamT,South Korea,,168,49,Ulsan,,,F
Yuri,Jo Yuri,조유리,유리,22/10/2001,IZ*ONE,29/10/2018,Off The Record,South Korea,,,,Busan,,,F
Yuri,Kwon Yuri,권유리 ,유리,5/12/1989,SNSD,4/08/2021,Good Luck,South Korea,,167,45,Goyang,,,F
Yurim,Park Yurim,박유림,유림,13/04/1998,3YE,21/05/2019,GH,South Korea,,164,,,,Apple.B,F
Yuta,Nakamoto Yuta,나카모토 유타,유타,26/10/1995,NCT,9/04/2016,SM,Japan,,,,Osaka,NCT 127,,M
Yuto,Adachi Yuto,아다치 유토,유토,23/01/1998,PENTAGON,10/10/2016,Cube,Japan,,,,,,,M
Yuuri,Tokunaga Yuuri,도쿠나가 유우리,유우리,16/05/2001,LUNARSOLAR,2/09/2020,J Planet,Japan,,,,,,,F
Yuvin,Song Yuvin,송유빈,유빈,28/04/1998,B.O.Y,20/01/2020,Music Works,South Korea,,,,,,MYTEEN,M
Yves,Ha Sooyoung,하수영,이브,24/05/1997,LOONA,20/08/2018,Blockberry,South Korea,,,,,Loona yyxy,,F
